X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,sign_type,jurisdiction_id,relative_position,cardinal_direction,primary_street,address_range,cross_location,PK_OP_WE,start_date,end_date
-9937778.83480361,5325909.38402896,2615,1739,F777,Dominion at Galileo,This flag stop (#F777) is eastbound on the 6201 block of Dominion after Galileo,43.091489,-89.272581,1,,0,,,0,0,CMAD,1,90,Dominion,6201,Galileo,100,20250817,20250817
-9940467.42161909,5327023.00220982,2616,1741,7381,Milwaukee at Daffodil,This stop (#7381) is eastbound on the 5001 block of Milwaukee after Daffodil,43.098794,-89.296733,1,,0,,,1,1,CMAD,1,90,Milwaukee,5001,Daffodil,111,20250817,20250817
-9939883.56197246,5319882.26751185,2617,1743,7385,Agriculture at Femrite,This stop (#7385) is northbound on the 3201 block of Agriculture after Femrite,43.051938,-89.291488,1,,0,,,1,1,CMAD,1,0,Agriculture,3201,Femrite,111,20250817,20250817
-9941144.03050945,5321457.89062924,2618,1745,7391,Pflaum at Advance,This stop (#7391) is eastbound on the 4701 block of Pflaum after Advance,43.06228,-89.302811,1,,0,,,1,1,CMAD,1,90,Pflaum,4701,Advance,111,20250817,20250817
-9940797.48739154,5324835.67035719,2619,1746,7392,Cottage Grove at Flora,This stop (#7392) is westbound on the 4798 block of Cottage Grove after Flora,43.084445,-89.299698,1,,0,,,1,1,CMAD,1,270,Cottage Grove,4798,Flora,111,20250817,20250817
-9942826.50443318,5326962.93055369,2620,1748,7398,Milwaukee at Dempsey,This stop (#7398) is westbound on the 3902 block of Milwaukee after Dempsey,43.0984,-89.317925,1,,0,,,1,1,CMAD,1,270,Milwaukee,3902,Dempsey,111,20250817,20250817
-9942623.2392718,5324398.38439149,2621,1749,7399,Dempsey at Gary,This stop (#7399) is northbound on the 4199 block of Dempsey after Gary,43.081576,-89.316099,1,,0,,,1,1,CMAD,1,0,Dempsey,4199,Gary,111,20250817,20250817
-9941646.85522257,5324812.04383057,2622,1750,7410,Cottage Grove at Atlas,This stop (#7410) is westbound on the 4398 block of Cottage Grove after Atlas,43.08429,-89.307328,1,,0,,,1,1,CMAD,1,270,Cottage Grove,4398,Atlas,111,20250817,20250817
-9940145.27191741,5321328.38289452,2623,1751,7412,Agriculture at Pflaum,This stop (#7412) is southbound on the 2600 block of Agriculture after Pflaum,43.06143,-89.293839,1,,0,,,1,1,CMAD,1,180,Agriculture,2600,Pflaum,111,20250817,20250817
-9938548.83331723,5324907.46433582,2624,1752,F745,North Star at Cottage Grove,This flag stop (#F745) is northbound on the 999 block of North Star after Cottage Grove,43.084916,-89.279498,1,,0,,,1,0,CMAD,1,0,North Star,999,Cottage Grove,100,20250817,20250817
-9939871.53831066,5320601.03165652,2625,1753,7417,Agriculture at World Dairy,This stop (#7417) is northbound on the 2899 block of Agriculture after World Dairy,43.056656,-89.29138,1,,0,,,1,1,CMAD,1,0,Agriculture,2899,World Dairy,111,20250817,20250817
-9942629.3608188,5325047.990748,2626,1755,7419,Dempsey at Pinney,This stop (#7419) is northbound on the 801 block of Dempsey after Pinney,43.085838,-89.316154,1,,0,,,1,1,CMAD,1,0,Dempsey,801,Pinney,111,20250817,20250817
-9952378.83853679,5322940.8054413,2627,1757,0743,W Johnson at N Mills,This stop (#0743) is eastbound on the 1099 block of W Johnson after N Mills,43.072012,-89.403735,1,,0,,,1,1,CMAD,1,90,W Johnson,1099,N Mills,111,20250817,20250817
-9938256.39588594,5325573.11199578,2628,1759,F743,North Star at Copernicus,This flag stop (#F743) is northbound on the 621 block of North Star before Copernicus,43.089283,-89.276871,1,,0,,,0,0,CMAD,3,0,North Star,621,Copernicus,100,20250817,20250817
-9939819.98901371,5325990.17279328,2629,1761,F747,Merryturn at Retana,This flag stop (#F747) is northbound on the 401 block of Merryturn before Retana,43.092019,-89.290917,1,,0,,,1,0,CMAD,3,0,Merryturn,401,Retana,100,20250817,20250817
-9940149.83658415,5320996.99967916,2630,1762,7458,Agriculture at Dairy,This stop (#7458) is southbound on the 2700 block of Agriculture after Dairy,43.059255,-89.29388,1,,0,,,1,1,CMAD,1,180,Agriculture,2700,Dairy,111,20250817,20250817
-9940028.82279051,5327063.25134798,2631,1765,7470,Milwaukee at Kurt,This stop (#7470) is westbound on the 5200 block of Milwaukee before Kurt,43.099058,-89.292793,1,,0,,,1,1,CMAD,3,270,Milwaukee,5200,Kurt,111,20250817,20250817
-9940320.59471926,5324792.68878632,2632,1766,7471,Cottage Grove at Meadowlark,This stop (#7471) is eastbound on the 5001 block of Cottage Grove after Meadowlark,43.084163,-89.295414,1,,0,,,1,1,CMAD,1,90,Cottage Grove,5001,Meadowlark,111,20250817,20250817
-9942737.78787908,5323978.34374418,2633,1767,7473,Davies at Drexel,This stop (#7473) is eastbound on the 399 block of Davies before Drexel,43.07882,-89.317128,1,,0,,,1,1,CMAD,3,90,Davies,399,Drexel,111,20250817,20250817
-9939829.45564844,5323141.06732441,2634,1768,7479,E Buckeye at Vondron,This stop (#7479) is eastbound on the 5201 block of E Buckeye after Vondron,43.073326,-89.291002,1,,0,,,1,1,CMAD,1,90,E Buckeye,5201,Vondron,111,20250817,20250817
-9942656.30125465,5324365.76803561,2635,1770,7490,Dempsey at Gary,This stop (#7490) is southbound on the 4200 block of Dempsey after Gary,43.081362,-89.316396,1,,0,,,1,1,CMAD,1,180,Dempsey,4200,Gary,111,20250817,20250817
-9941693.61486132,5321449.0527078,2636,1773,7499,Pflaum at Seiferth,This stop (#7499) is eastbound on the 4401 block of Pflaum before Seiferth,43.062222,-89.307748,1,,0,,,1,1,CMAD,3,90,Pflaum,4401,Seiferth,111,20250817,20250817
-9951965.2868748,5322762.05551378,2637,1774,0075,W Dayton at N Park,This stop (#0075) is eastbound on the 899 block of W Dayton after N Park,43.070839,-89.40002,1,,0,,,1,1,CMAD,1,90,W Dayton,899,N Park,111,20250817,20250817
-9938901.16138864,5323648.54930125,2638,1775,F757,S Thompson at Grafton,This flag stop (#F757) is northbound on the 1507 block of S Thompson before Grafton,43.076656,-89.282663,1,,0,,,1,0,CMAD,3,0,S Thompson,1507,Grafton,100,20250817,20250817
-9940385.27308929,5323688.93311483,2639,1776,F735,Starker at Woodvale,This flag stop (#F735) is eastbound on the 4999 block of Starker before Woodvale,43.076921,-89.295995,1,,0,,,1,0,CMAD,3,90,Starker,4999,Woodvale,100,20250817,20250817
-9950264.87873849,5324132.7196709,2640,1777,0752,E Gorham at N Butler,This stop (#0752) is westbound on the 300 block of E Gorham before N Butler,43.079833,-89.384745,1,,0,,,1,1,CMAD,3,270,E Gorham,300,N Butler,111,20250817,20250817
-9942174.51523298,5321468.70705999,2641,1778,7520,Pflaum at Camden,This stop (#7520) is westbound on the 1298 block of Pflaum after Camden,43.062351,-89.312068,1,,0,,,1,1,CMAD,1,270,Pflaum,1298,Camden,111,20250817,20250817
-9938487.49547111,5325421.90025777,2642,1780,F726,North Star at Orion,This flag stop (#F726) is southbound on the 738 block of North Star before Orion,43.088291,-89.278947,1,,0,,,1,0,CMAD,3,180,North Star,738,Orion,100,20250817,20250817
-9938035.98289416,5325878.43886245,2643,1781,F753,North Star at Dominion,This flag stop (#F753) is northbound on the 501 block of North Star before Dominion,43.091286,-89.274891,1,,0,,,0,0,CMAD,3,0,North Star,501,Dominion,100,20250817,20250817
-9940425.01241121,5324839.17660088,2644,1782,7532,Cottage Grove at Meadowlark,This stop (#7532) is westbound on the 4998 block of Cottage Grove after Meadowlark,43.084468,-89.296352,1,,0,,,1,1,CMAD,1,270,Cottage Grove,4998,Meadowlark,111,20250817,20250817
-9941622.92433583,5323124.14885612,2645,1783,7538,E Buckeye at S Stoughton E,This stop (#7538) is westbound on the 4498 block of E Buckeye after S Stoughton E,43.073215,-89.307113,1,,0,,,1,1,CMAD,1,270,E Buckeye,4498,S Stoughton E,111,20250817,20250817
-9939377.60698547,5324860.97453607,2646,1784,7540,Cottage Grove at S Thompson,This stop (#7540) is westbound on the 5498 block of Cottage Grove after S Thompson,43.084611,-89.286943,1,,0,,,1,1,CMAD,1,270,Cottage Grove,5498,S Thompson,111,20250817,20250817
-9940406.64729389,5323163.62049611,2647,1785,7544,E Buckeye at Woodvale,This stop (#7544) is westbound on the 4998 block of E Buckeye after Woodvale,43.073474,-89.296187,1,,0,,,1,1,CMAD,1,270,E Buckeye,4998,Woodvale,111,20250817,20250817
-9939535.34350208,5327039.46913126,2648,1786,7547,Milwaukee at S Thompson,This stop (#7547) is eastbound on the 5401 block of Milwaukee after S Thompson,43.098902,-89.28836,1,,0,,,1,1,CMAD,1,90,Milwaukee,5401,S Thompson,111,20250817,20250817
-9939027.06610553,5322105.77221937,2649,1787,F750,S Thompson at Forge,This flag stop (#F750) is westbound on the 2198 block of S Thompson before Forge,43.066532,-89.283794,1,,0,,,0,0,CMAD,3,270,S Thompson,2198,Forge,100,20250817,20250817
-9940488.01572223,5327055.780192,2650,1788,7552,Milwaukee at Daffodil,This stop (#7552) is westbound on the 5000 block of Milwaukee before Daffodil,43.099009,-89.296918,1,,0,,,1,1,CMAD,3,270,Milwaukee,5000,Daffodil,111,20250817,20250817
-9937064.8297402,5327114.78717052,2651,1789,7553,Milwaukee at S Sprecher,This stop (#7553) is eastbound on the 6601 block of Milwaukee after S Sprecher,43.099396,-89.266167,1,,0,,,1,1,CMAD,1,90,Milwaukee,6601,S Sprecher,111,20250817,20250817
-9942792.00140124,5323382.15031895,2652,1791,7557,Buckeye at Lakeview,This stop (#7557) is eastbound on the 4401 block of Buckeye after W Lakeview,43.074908,-89.317615,1,,0,,,1,1,CMAD,1,90,Buckeye,4401,W Lakeview,111,20250817,20250817
-9937113.81349829,5324966.75887257,2653,1793,7565,S Sprecher at Cottage Grove,This stop (#7565) is northbound on the 999 block of S Sprecher after Cottage Grove,43.085305,-89.266607,1,,0,,,1,1,CMAD,1,0,S Sprecher,999,Cottage Grove,111,20250817,20250817
-9943021.20772772,5323712.55089333,2654,1794,7567,Davies at Buckeye,This stop (#7567) is eastbound on the 101 block of Davies after Buckeye,43.077076,-89.319674,1,,0,,,1,1,CMAD,1,90,Davies,101,Buckeye,111,20250817,20250817
-9940126.01363276,5321362.51229293,2655,1795,7569,Agriculture at Pflaum,This stop (#7569) is northbound on the 2501 block of Agriculture before Pflaum,43.061654,-89.293666,1,,0,,,1,1,CMAD,3,0,Agriculture,2501,Pflaum,111,20250817,20250817
-9952637.09912311,5323269.66634889,2656,1796,0757,N Charter at University,This stop (#0757) is northbound on the 401 block of N Charter after University,43.07417,-89.406055,1,,0,,,1,1,UWIS,1,0,N Charter,401,University,110,20250817,20250817
-9942421.19637881,5323172.91323702,2657,1797,7578,Turner at Buckeye,This stop (#7578) is southbound on the 4700 block of Turner after Buckeye,43.073535,-89.314284,1,,0,,,1,1,CMAD,1,180,Turner,4700,Buckeye,111,20250817,20250817
-9936472.38852539,5326297.6530378,2658,1798,7581,Wyalusing at Stockbridge,This stop (#7581) is northbound on the 401 block of Wyalusing before Stockbridge,43.094036,-89.260845,1,,0,,,1,1,CMAD,3,0,Wyalusing,401,Stockbridge,111,20250817,20250817
-9937478.60430757,5327101.82753921,2659,1800,7587,Milwaukee at Rustic,This stop (#7587) is eastbound on the 6401 block of Milwaukee after Rustic,43.099311,-89.269884,1,,0,,,1,1,CMAD,1,90,Milwaukee,6401,Rustic,111,20250817,20250817
-9939907.04441643,5323697.7731823,2660,1802,F701,Starker at Vondron,This flag stop (#F701) is eastbound on the 5199 block of Starker before Vondron,43.076979,-89.291699,1,,0,,,1,0,CMAD,3,90,Starker,5199,Vondron,100,20250817,20250817
-9938186.59638619,5327107.00981729,2661,1803,7604,Milwaukee at North Star,This stop (#7604) is westbound on the 6098 block of Milwaukee after North Star,43.099345,-89.276244,1,,0,,,1,1,CMAD,1,270,Milwaukee,6098,North Star,111,20250817,20250817
-9942599.52768024,5324736.74713534,2662,1805,7607,Cottage Grove at Dempsey,This stop (#7607) is eastbound on the 599 block of Cottage Grove after Dempsey,43.083796,-89.315886,1,,0,,,1,1,CMAD,1,90,Cottage Grove,599,Dempsey,111,20250817,20250817
-9941226.2900948,5324823.93323065,2663,1806,7608,Cottage Grove at Acewood,This stop (#7608) is westbound on the 4598 block of Cottage Grove after Acewood,43.084368,-89.30355,1,,0,,,1,1,CMAD,1,270,Cottage Grove,4598,Acewood,111,20250817,20250817
-9938973.29718023,5323191.66322959,2664,1807,7610,E Buckeye at S Thompson,This stop (#7610) is westbound on the 5698 block of E Buckeye after S Thompson,43.073658,-89.283311,1,,0,,,1,1,CMAD,1,270,E Buckeye,5698,S Thompson,111,20250817,20250817
-9940608.138292,5321461.39599041,2665,1808,7617,Pflaum at Daniels,This stop (#7617) is eastbound on the 4899 block of Pflaum before Daniels,43.062303,-89.297997,1,,0,,,1,1,CMAD,3,90,Pflaum,4899,Daniels,111,20250817,20250817
-9940775.55748749,5324782.32348659,2666,1809,7619,Cottage Grove at Flora,This stop (#7619) is eastbound on the 4799 block of Cottage Grove before Flora,43.084095,-89.299501,1,,0,,,1,1,CMAD,3,90,Cottage Grove,4799,Flora,111,20250817,20250817
-9937178.1546683,5325942.61654034,2667,1812,F768,Dominion at S Sprecher,This flag stop (#F768) is westbound on the 6498 block of Dominion after S Sprecher,43.091707,-89.267185,1,,0,,,0,0,CMAD,1,270,Dominion,6498,S Sprecher,100,20250817,20250817
-9941374.78684046,5327000.89451792,2668,1813,7633,Milwaukee at Milo,This stop (#7633) is eastbound on the 4513 block of Milwaukee before Milo,43.098649,-89.304884,1,,0,,,1,1,CMAD,3,90,Milwaukee,4513,Milo,111,20250817,20250817
-9942672.66311241,5325686.66683518,2669,1814,7638,Dempsey at Dennett,This stop (#7638) is southbound on the 500 block of Dempsey after Dennett,43.090028,-89.316543,1,,0,,,1,1,CMAD,1,180,Dempsey,500,Dennett,111,20250817,20250817
-9951661.49524326,5323102.94995272,2670,1816,0765,N Lake at University,This stop (#0765) is northbound on the 399 block of N Lake before University,43.073076,-89.397291,1,,0,,,1,1,CMAD,3,0,N Lake,399,University,111,20250817,20250817
-9942730.88589725,5324028.79037819,2671,1818,7654,Davies at Drexel,This stop (#7654) is westbound on the 400 block of Davies before Drexel,43.079151,-89.317066,1,,0,,,1,1,CMAD,3,270,Davies,400,Drexel,111,20250817,20250817
-9939837.6947858,5322206.49161187,2672,1819,F781,S Thompson at Vondron,This flag stop (#F781) is eastbound on the 2299 block of S Thompson after Vondron,43.067193,-89.291076,1,,0,,,0,0,CMAD,1,90,S Thompson,2299,Vondron,100,20250817,20250817
-9942418.41531778,5322048.7784978,2673,1820,7663,Turner at Hob,This stop (#7663) is northbound on the 5101 block of Turner before Hob,43.066158,-89.314259,1,,0,,,1,1,CMAD,3,0,Turner,5101,Hob,111,20250817,20250817
-9941662.00008987,5321483.18242402,2674,1821,7668,Pflaum at Seiferth,This stop (#7668) is westbound on the 4420 block of Pflaum before Seiferth,43.062446,-89.307464,1,,0,,,0,1,CMAD,3,270,Pflaum,4420,Seiferth,111,20250817,20250817
-9938999.45597491,5324079.85302165,2675,1823,F780,S Thompson at 1306,This flag stop (#F780) is southbound on the 1306 block of S Thompson adjacent 1306,43.079486,-89.283546,1,,0,,,1,0,CMAD,2,180,S Thompson,1306,1306,100,20250817,20250817
-9940320.93131298,5323136.64719708,2676,1824,7687,E Buckeye at Woodvale,This stop (#7687) is eastbound on the 5001 block of E Buckeye after Woodvale,43.073297,-89.295417,1,,0,,,1,1,CMAD,1,90,E Buckeye,5001,Woodvale,111,20250817,20250817
-9942103.82459537,5323156.15052216,2677,1825,7689,Buckeye at Camden,This stop (#7689) is eastbound on the 5001 block of Buckeye after Camden,43.073425,-89.311433,1,,0,,,1,1,CMAD,1,90,Buckeye,5001,Camden,111,20250817,20250817
-9942449.91872221,5322091.13874721,2678,1826,7694,Turner at Hob,This stop (#7694) is southbound on the 5098 block of Turner before Hob,43.066436,-89.314542,1,,0,,,1,1,CMAD,3,180,Turner,5098,Hob,111,20250817,20250817
-9939888.45636708,5322249.15716907,2679,1829,F702,Vondron at S Thompson,This flag stop (#F702) is southbound on the 2198 block of Vondron before S Thompson,43.067473,-89.291532,1,,0,,,0,0,CMAD,3,180,Vondron,2198,S Thompson,100,20250817,20250817
-9942669.43422313,5326068.82653796,2680,1830,7704,Dempsey at Hynek,This stop (#7704) is southbound on the 218 block of Dempsey after Hynek,43.092535,-89.316514,1,,0,,,1,1,CMAD,1,180,Dempsey,218,Hynek,111,20250817,20250817
-9942422.97811185,5322846.79812662,2681,1831,7716,Turner at Allis,This stop (#7716) is southbound on the 4798 block of Turner before Allis,43.071395,-89.3143,1,,0,,,1,1,CMAD,3,180,Turner,4798,Allis,111,20250817,20250817
-9943091.55993062,5324746.95842287,2682,1833,7718,Cottage Grove at Drexel,This stop (#7718) is westbound on the 400 block of Cottage Grove before Drexel,43.083863,-89.320306,1,,0,,,1,1,CMAD,3,270,Cottage Grove,400,Drexel,111,20250817,20250817
-9939806.74103934,5326633.02968134,2683,1834,F723,Merryturn at Sudbury,This flag stop (#F723) is northbound on the 101 block of Merryturn before Sudbury,43.096236,-89.290798,1,,0,,,1,0,CMAD,3,0,Merryturn,101,Sudbury,100,20250817,20250817
-9942410.95603636,5322594.44775425,2684,1835,7729,Turner at Ruth,This stop (#7729) is northbound on the 4901 block of Turner before Ruth,43.069739,-89.314192,1,,0,,,1,1,CMAD,3,0,Turner,4901,Ruth,111,20250817,20250817
-9940043.40802187,5325510.15457477,2685,1838,F773,Merryturn at Kevins,This flag stop (#F773) is northbound on the 699 block of Merryturn after Kevins,43.08887,-89.292924,1,,0,,,1,0,CMAD,1,0,Merryturn,699,Kevins,100,20250817,20250817
-9942342.59856015,5326984.27515642,2686,1839,7734,Milwaukee at Walbridge,This stop (#7734) is westbound on the 4198 block of Milwaukee after N Walbridge,43.09854,-89.313578,1,,0,,,1,1,CMAD,1,270,Milwaukee,4198,N Walbridge,111,20250817,20250817
-9943074.53356165,5321411.11179291,2687,1840,7739,Pflaum at Groveland,This stop (#7739) is eastbound on the 699 block of Pflaum before Groveland,43.061973,-89.320153,1,,0,,,1,1,CMAD,3,90,Pflaum,699,Groveland,111,20250817,20250817
-9943839.96001295,5325294.91792807,2688,1842,7745,Atwood at Margaret,This stop (#7745) is northbound on the 3700 block of Atwood before Margaret,43.087458,-89.327029,1,,0,,,1,1,CMAD,3,0,Atwood,3700,Margaret,111,20250817,20250817
-9939682.73386501,5324855.94406715,2689,1843,7748,Cottage Grove at Ellen,This stop (#7748) is westbound on the 5300 block of Cottage Grove before Ellen,43.084578,-89.289684,1,,0,,,1,1,CMAD,3,270,Cottage Grove,5300,Ellen,111,20250817,20250817
-9938813.33196028,5322653.88327397,2690,1846,F760,S Thompson at Rustic Wood,This flag stop (#F760) is southbound on the 2000 block of S Thompson after Rustic Wood,43.070129,-89.281874,1,,0,,,0,0,CMAD,1,180,S Thompson,2000,Rustic Wood,100,20250817,20250817
-9939899.58696771,5323102.96924642,2691,1848,F764,Vondron at E Buckeye,This flag stop (#F764) is southbound on the 1800 block of Vondron after E Buckeye,43.073076,-89.291632,1,,0,,,1,0,CMAD,1,180,Vondron,1800,E Buckeye,100,20250817,20250817
-9939927.63852822,5323730.53946514,2692,1849,F766,Starker at Vondron,This flag stop (#F766) is westbound on the 5198 block of Starker after Vondron,43.077194,-89.291884,1,,0,,,1,0,CMAD,1,270,Starker,5198,Vondron,100,20250817,20250817
-9942662.31141347,5325084.87724096,2693,1852,7782,Dempsey at Pinney,This stop (#7782) is southbound on the 798 block of Dempsey before Pinney,43.08608,-89.31645,1,,0,,,1,1,CMAD,3,180,Dempsey,798,Pinney,111,20250817,20250817
